gene,p_value,slope,p_value_adj,neg_log10_adj_pval,ctrl,condition,comparison,age_group,dataset,cell_type,direction
MEF2D,8.885752209345542e-25,1.205915147232819,4.026947277852341e-24,23.39502405628472,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
MEOX1,1.3623859164289417e-22,0.7929055965555403,3.7933098065276414e-22,21.42098168622658,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
MGA,1.435864393316574e-19,1.0929206735324613,3.0281100571923787e-19,18.51882834437582,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
MLX,5.745734136973339e-27,1.3025457470638058,5.969957908172298e-26,25.2240287308996,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
MLXIP,1.4422013317853147e-14,-0.8972712415373696,2.336037138176973e-14,13.631520257117378,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
MSC,1.066093496718762e-25,2.514089228411017,6.487940422888466e-25,24.18789314679468,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
MTERF4,0.0039086457442638,-0.4578849098881541,0.0043817975975168,2.3583476870929134,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
MTF2,1.8366134048244712e-23,1.018310506325263,6.065095429885464e-23,22.217162361434404,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
MXD3,1.0435887466659962e-18,1.4098213012702077,2.097022670187332e-18,17.678396874501733,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
MXD4,2.3538013787188915e-27,2.670359394672791,2.949174668630141e-26,25.530299505042027,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
MXI1,0.0852705539873362,-0.0647121953025875,0.0894710738881902,1.0483173499494651,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
MYB,2.347482535517038e-06,-0.1699039142606571,3.0303865458492675e-06,5.51850197083033,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
MYBL1,4.262336842915614e-24,2.736376272829962,1.665830729433075e-23,22.778369130785176,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
MYC,7.05970371020339e-14,-1.5481847797061477,1.1263796930886304e-13,12.94831518779984,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
MYSM1,2.8204338617347413e-13,0.8517853238707485,4.4011165754542106e-13,12.356437127822883,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NCOA1,4.763013018627781e-21,1.270359367881479,1.1210185336659857e-20,19.950387207206695,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NCOA2,4.86269965109489e-13,1.3861905785130304,7.532763823150629e-13,12.123045648910225,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NCOA3,0.7973046381666843,-0.037618837152682,0.8029592809905615,0.09530647774683514,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
NFAT5,1.5740490393023885e-19,1.667259886746507,3.303176801688756e-19,18.481068180186014,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NFATC1,3.0277939661838564e-12,0.479793340683293,4.494216827854784e-12,11.347345978452443,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NFATC2,1.6610197716903249e-22,2.2357052155020147,4.594768978831678e-22,21.337736319694812,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NFATC3,0.0070099804081679,0.5584786442972898,0.0077766970153113,2.1092048210836665,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NFE2L2,1.5479143483854005e-12,0.4567114809129791,2.330076015590744e-12,11.63262991047051,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NFE2L3,1.2964458870644617e-22,1.3355007361329854,3.6334601834832938e-22,21.43967959457028,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NFIC,4.3696197163378903e-10,0.2599095577669371,6.103140980852265e-10,9.214446597846287,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NFKB1,0.0026771368227291,0.6709352870720751,0.0030412274306202,2.5169511010100694,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NFKB2,1.5653628669813904e-16,1.3130359118399384,2.732969595631444e-16,15.563365199819575,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NFX1,1.3291647222195057e-07,0.3779112007803675,1.74222822050926e-07,6.758894955863463,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NFYC,3.6622962570837325e-28,1.1592830893431718,6.783209589207261e-27,26.16856476379449,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NME2,2.238351559996296e-20,2.551037071623014,5.0720093859490536e-20,19.294819951446886,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NPAS2,1.213325897723572e-10,-0.2792645048810076,1.7171987788380123e-10,9.765179429034959,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
NR1D1,7.314595870385432e-21,0.7367303806089067,1.7120977147165903e-20,19.766471452421023,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NR1D2,1.282283121968171e-11,1.1654455548296854,1.86434337869775e-11,10.729474095340683,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NR1H2,1.3391257744903141e-12,0.9092496239233174,2.0301337364159213e-12,11.69247535170533,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NR2C1,1.4711008436399931e-18,0.4703989899004064,2.9148323692587773e-18,17.535386416273493,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NR2C2,6.685099399859664e-22,1.0011423453351718,1.715573701409769e-21,20.765590619824057,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NR3C1,1.1233601199722088e-21,2.258650593750934,2.7822756459776802e-21,20.5555998457326,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NR3C2,6.6883525951961e-10,-0.5569449211285893,9.220835616678117e-10,9.035229720240498,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
NR4A1,0.0049518769574655,0.511599508460975,0.0055367443146464,2.2567455316266063,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NR4A2,0.003052416778827,0.6236944800472415,0.0034583232653732,2.4611344136630198,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
NR4A3,6.082257190061011e-06,1.0321369914447498,7.734452426764151e-06,5.111570427465916,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
PA2G4,1.0390020274511062e-14,1.8399367446816584,1.7023648603621966e-14,13.768947353851857,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
PBX4,4.4722944299853923e-23,1.7853813145587338,1.3608553051241265e-22,21.866188049320414,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
PHF1,8.726355953166013e-06,0.3823006334237799,1.0998306615528762e-05,4.958674177036753,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
PHF19,1.4998084092608324e-23,2.9974235717293443,4.991549862071208e-23,22.301764586232895,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
PHF20,2.0391158518329442e-13,0.8683359061775526,3.20539982612854e-13,12.494117790965369,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
PHF21A,3.720394187268251e-23,1.8105612732726115,1.1484695099828081e-22,21.93988053013547,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
PIN1,6.966720677475876e-20,3.221217522786421,1.5219605172331914e-19,18.8175966139059,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
PLAG1,5.8097583190815555e-15,-0.8693141941129657,9.630183050306391e-15,14.016365457737104,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
PLSCR1,2.51016823462902e-32,2.589823530042032,3.564438893173209e-30,29.448008826198617,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
POU2F1,2.5952786813767454e-21,0.6464967546585756,6.246263945008438e-21,20.204379667970258,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
POU2F2,2.258176125961258e-28,1.643661500441187,4.80991514829748e-27,26.31786258494659,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
PRDM1,1.0824621040311924e-26,4.120374924884061,9.410792986067104e-26,25.02637377987104,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
PRDM2,0.000341633448233,1.1536360639842864,0.0004031463959758,3.394537218327282,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
PRDM8,3.479230654740397e-23,0.960898055311894,1.081862962714897e-22,21.965827746905852,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
PREB,2.1737198807786885e-23,0.8403858190696083,6.962441121892641e-23,22.157238464427945,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
PURB,5.6084018597265205e-28,0.6056052303921291,8.848811823124065e-27,26.053115040409914,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
RARA,7.405419228588868e-27,2.5574582138110284,7.169792253133768e-26,25.144493427961873,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
RARG,8.302797944411067e-21,0.7727678491489307,1.932782472305527e-20,19.713817021498276,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
RBCK1,5.841827635305728e-23,1.6731084114775037,1.7402927081400281e-22,21.759377699511173,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
RBPJ,3.400161346181223e-28,1.974870255450833,6.583948788514549e-27,26.181513555826168,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
REL,3.1753813589477978e-12,1.951219472612543,4.696918260110285e-12,11.328186997724341,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
RELA,4.248185440956907e-28,0.8591815388812618,7.54052915769851e-27,26.122598176384226,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
RELB,1.2160488237584604e-16,1.6205929565888166,2.1406479294260503e-16,15.66945475488243,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
REPIN1,6.900384088357648e-06,-0.2816590399014513,8.722740717033703e-06,5.059347036710815,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
REST,2.743330604652327e-06,0.8663188496242427,3.530691352211152e-06,5.452140246155493,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
RFX3,7.414608737088996e-07,0.6163500631732575,9.689028595091757e-07,6.013719762365014,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
RFX7,8.810711300940233e-22,0.9650640157288776,2.220924860473692e-21,20.653466134487847,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
RLF,0.0033828799408149,0.4340577164542867,0.0038225646015574,2.417645166252379,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
RORA,3.4757431956884357e-19,3.064217765187962,7.152978750547215e-19,18.14551306511827,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
RORC,1.0112606549497076e-22,2.1418595881952003,2.8529605232355993e-22,21.54470423768732,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
RREB1,3.2520822488004885e-17,0.4376501674780364,5.945867115832654e-17,16.22578480106877,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
RUNX1,7.506299015091267e-05,0.7062028806545619,9.11020906105094e-05,4.040471656724145,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
RUNX2,3.2407275905756297e-24,2.4511041268079685,1.3148094796049697e-23,22.88113717337252,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
RUNX3,1.5447136200858548e-27,2.841300848827513,2.0564000067392943e-26,25.686892403381723,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
RXRA,8.319669245468453e-26,0.9774545289641648,5.537779841514939e-25,24.256664313941794,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SAFB,3.5507061137228816e-11,0.5388726892203248,5.0758416256575417e-11,10.294491937045425,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SAFB2,1.4422013317853147e-14,1.191493109922929,2.336037138176973e-14,13.631520257117378,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SATB1,8.425014780866584e-23,-3.516964480690178,2.4087626152007816e-22,21.618205997838206,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
SCMH1,4.0988845066360487e-22,0.5664019532695761,1.084549565109911e-21,20.964750595459982,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SCML4,4.215245962664151e-06,-1.1319721785218189,5.392476817101887e-06,5.2682117133049475,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
SETDB2,1.8247634118517172e-26,0.7702751248523381,1.4133622062706028e-25,24.849746526030764,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SKI,3.978097529339358e-23,1.0545713951307931,1.2191867248191128e-22,21.913929774817788,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SKIL,0.5871607838545116,0.0310827613665907,0.5955487950524332,0.22508264970789615,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SLC2A4RG,3.001334762334381e-13,0.3155126000276009,4.666308791074623e-13,12.33102652533171,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SMAD3,1.4183268726858944e-24,2.26577432114048,5.982249977863277e-24,23.223135443237446,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SMAD4,0.0492002286435174,0.0477715848765467,0.0521375557267124,1.282849332954489,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SMAD5,1.4998084092608324e-23,1.86150819771819,4.991549862071208e-23,22.301764586232895,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SMYD3,4.447827503264704e-22,0.7479057217475695,1.1624383536139657e-21,20.934630069315578,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SNAI1,0.0301863162503416,0.1921007770389575,0.0325553689180899,1.4873773788554685,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SNAI3,1.2350809411277126e-24,1.5683195897632567,5.2614448092040556e-24,23.27889498084553,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SNAPC2,2.7122888449902045e-25,0.8469418185781574,1.4264630221800335e-24,23.845739481960855,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SNAPC5,1.8910286649882821e-19,0.3712195343284078,3.9489128004167067e-19,18.403522456214322,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SON,6.09337902201698e-16,0.8972017710368902,1.0300712156266801e-15,14.987132748610827,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SOX13,1.0914779228045685e-18,0.9857560349207732,2.182955845609137e-18,17.66095504862537,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SOX4,5.16758903935496e-08,-0.5465818727864948,6.900918278260855e-08,7.161093115545821,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
SP1,1.5462785911095872e-24,0.8429730189900493,6.4579870569870996e-24,23.189902829725284,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SP100,4.747776845216197e-28,2.8300933812595943,7.9244683035721e-27,26.101029867352622,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SP110,2.16491001484005e-18,0.9287178798781106,4.2305122308342265e-18,17.37360704502294,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SP140,3.588438451108293e-29,3.057802186835893,1.244509858245182e-27,26.905001658826762,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SP140L,8.640526638166237e-15,0.6248097646889939,1.4211831458914352e-14,13.847349951541386,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SP3,7.719464600250798e-05,0.6356871173197209,9.342306590076248e-05,4.029545884404961,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SP4,4.166434316456296e-22,1.1233842477978264,1.095617912845915e-21,20.960340875846207,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SPEN,0.0230232325929321,0.5453397537835688,0.0250201456239517,1.6017101669249887,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SPI1,0.8704101889575041,-0.0036397335211586,0.8745158973959829,0.05823229128696501,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
SRCAP,5.602019568114533e-24,1.0749195640803393,2.1307681571578492e-23,22.67146380206647,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
SREBF1,3.321051224787356e-16,-0.7624629690663176,5.659071287037654e-16,15.247254835244371,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
SREBF2,7.599848845395817e-25,1.2724877199869835,3.5190604436289335e-24,23.453573273628272,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
STAT1,2.802181364633205e-31,3.180265791139906,2.9843231533343635e-29,28.52515415167149,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
STAT2,7.689221171708759e-30,1.8993176222443056,4.094510273934915e-28,27.387798034818427,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
STAT3,0.0022801281791226,-0.666650234520489,0.0025971513484124,2.5855027412197082,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
STAT4,1.8896285557475432e-05,0.4945113643336871,2.3606503365057285e-05,4.6269683365858985,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
STAT5A,8.425014780866584e-23,0.709649936196624,2.4087626152007816e-22,21.618205997838206,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
STAT5B,9.631466963105897e-20,1.642224966224581,2.061811520745282e-19,18.685751038005726,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
STAT6,1.1388670060158948e-20,0.6128177533348861,2.622472132771736e-20,19.581289118062056,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
TBPL1,1.6381998769878583e-26,1.0679947217721122,1.292357680734866e-25,24.88861727173474,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
TBX21,3.120725318014479e-25,2.444729618449501,1.6017216692459856e-24,23.7954129489337,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
TCF12,5.904594940089336e-14,1.097586460653062,9.491914884822857e-14,13.02264616480968,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
TCF20,3.2065526346762593e-22,1.1260902169134577,8.59114102120809e-22,21.06594915208194,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
TCF7,6.312153113664002e-24,-3.973670251886734,2.318083815880056e-23,22.634870865129923,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
TERF1,1.3653634684071136e-25,1.110958303236412,8.192180810442682e-25,24.08660047090548,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
TET2,2.5767231686926566e-20,1.5308237479835365,5.777284578226694e-20,19.238276239398253,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
TFAP4,3.7207034745163846e-10,-0.2732368527109443,5.213880526789406e-10,9.28283892467336,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
TFDP1,8.810711300940233e-22,2.6485128411562826,2.220924860473692e-21,20.653466134487847,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
TFDP2,3.2063701380081356e-11,-0.6302585575270112,4.599035955526822e-11,10.337333195073526,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
TFE3,2.4844028314045203e-25,0.8916186671853836,1.3396906407320576e-24,23.872995476660638,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
TFEB,3.690310156504352e-21,0.5039750744026419,8.733734037060301e-21,20.05880003751152,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
TGIF1,6.2498904614080326e-18,1.6246969349489009,1.1885952395356347e-17,16.92496601347504,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
THAP1,5.861046962471961e-29,0.5085399981063823,1.5605037537581596e-27,26.80673518231137,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
THAP11,4.2320158367681943e-19,0.5624860132237162,8.626022710350483e-19,18.06418940279024,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
THAP12,3.2158545618985047e-28,0.7920968286929098,6.523590682708395e-27,26.185513296224315,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
THAP4,6.597454206325517e-30,0.6806878809150634,4.094510273934915e-28,27.387798034818427,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
THRA,3.6774420495073947e-08,-0.3889477774862661,4.9263846323589635e-08,7.307471683201374,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Decrease in SLE
THYN1,4.713475721474531e-17,1.259644848758022,8.508223124356568e-17,16.070161129440887,healthy,SLE,SLE,Both age groups,perez_sle,CD4T,Increase in SLE
