gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,meta_p_adj,neg_log10_adj_pval,trend
KDM5B,3.93121376162683e-12,0.2196944474226692,976,1.722439019269487e-11,healthy,aging,onek1k,Tcm_Naive_CD4,2.48145804089731e-20,7.72535693460357e-20,19.112081445735154,Inconsistent
KLF10,2.423728852657553e-11,0.21160093193594598,976,8.240678099035679e-11,healthy,aging,onek1k,Tcm_Naive_CD4,3.3620726390609905e-20,1.0230306744571301e-19,18.990111344247033,Increase in aging
KLF11,4.496047467984851e-13,0.2289464922683896,976,2.8100296674905318e-12,healthy,aging,onek1k,Tcm_Naive_CD4,1.78907783246832e-34,2.6280936435569098e-33,32.580359164167255,Increase in aging
KLF12,2.0790282107373028e-05,0.135781199196779,976,2.7526074441225974e-05,healthy,aging,onek1k,Tcm_Naive_CD4,2.15106742242046e-06,2.33763959681407e-06,5.631222444919273,Inconsistent
KLF13,1.1101778447817717e-07,0.16888988035742508,976,1.8430686876259883e-07,healthy,aging,onek1k,Tcm_Naive_CD4,7.205156666164441e-15,1.34622664025704e-14,13.870881819512334,Inconsistent
KLF2,5.685997008231452e-07,0.159277949561206,976,8.755611335139011e-07,healthy,aging,onek1k,Tcm_Naive_CD4,6.37081113718403e-07,7.12326914551286e-07,6.147320645968111,Inconsistent
KLF3,2.700356244724363e-07,0.16372885115778585,976,4.219306632381817e-07,healthy,aging,onek1k,Tcm_Naive_CD4,1.90064077337807e-10,2.71702338744651e-10,9.56590662326954,Inconsistent
KLF4,0.0017927637801694036,0.09982934801830638,976,0.002128281023944124,healthy,aging,onek1k,Tcm_Naive_CD4,2.04631552849398e-09,2.70723731409453e-09,8.567473672680052,Inconsistent
KLF6,1.1925367738189873e-12,0.2248346322862696,976,6.257137393494686e-12,healthy,aging,onek1k,Tcm_Naive_CD4,4.2376353603766e-29,3.16707484828146e-28,27.499341672715396,Increase in aging
KLF7,0.02749890425212127,-0.07056236384580147,976,0.03075535343987247,healthy,aging,onek1k,Tcm_Naive_CD4,2.21886985307259e-08,2.74778650409571e-08,7.561017013859614,Decrease in aging
KLF8,6.353452360002896e-08,0.17205163497487516,976,1.0976492898378988e-07,healthy,aging,onek1k,Tcm_Naive_CD4,1.0730372319011399e-33,1.34445253173496e-32,31.87145452670174,Increase in aging
KLF9,9.81931165127047e-08,0.16959035075183962,976,1.6429950597598227e-07,healthy,aging,onek1k,Tcm_Naive_CD4,8.9492367514834e-10,1.2258440051871202e-09,8.911564792457794,Inconsistent
KMT2A,5.2086259353909965e-09,0.1855575382108432,976,1.0392798227892832e-08,healthy,aging,onek1k,Tcm_Naive_CD4,2.42461913375716e-11,3.7288366461391596e-11,10.428426641909354,Inconsistent
L3MBTL3,1.6543237716223414e-07,0.16659354977910865,976,2.653160765809415e-07,healthy,aging,onek1k,Tcm_Naive_CD4,9.769323275872551e-15,1.8094485719659602e-14,13.74245375587095,Inconsistent
LCOR,4.00962072712848e-10,0.19843500634067682,976,9.96543163175207e-10,healthy,aging,onek1k,Tcm_Naive_CD4,6.15561425703852e-11,9.233421385557789e-11,10.034637344094254,Inconsistent
LEF1,1.19470957539291e-11,-0.2147868941285417,976,4.493376721610502e-11,healthy,aging,onek1k,Tcm_Naive_CD4,2.79020261393132e-27,1.8867084341821298e-26,25.724295209114057,Decrease in aging
LIN54,6.325812821849618e-10,0.19620881317674907,976,1.518909858353722e-09,healthy,aging,onek1k,Tcm_Naive_CD4,8.80200297375191e-16,1.7687043711407102e-15,14.752344750872929,Inconsistent
LYL1,1.648809297926968e-07,0.16661290292851844,976,2.653160765809415e-07,healthy,aging,onek1k,Tcm_Naive_CD4,2.00040299411265e-33,2.30316669051889e-32,31.637674629055837,Increase in aging
MAF,2.121377776506141e-09,0.1901704562663579,976,4.647348221727371e-09,healthy,aging,onek1k,Tcm_Naive_CD4,4.441764173496e-24,2.03461455689172e-23,22.691517852615654,Increase in aging
MAFF,7.76986748505684e-08,0.1709182363065558,976,1.3315297101407893e-07,healthy,aging,onek1k,Tcm_Naive_CD4,9.70450931397337e-10,1.31241935484211e-09,8.881927373501515,Inconsistent
MAX,1.5662884583511068e-06,0.15301699915583555,976,2.2875346900316853e-06,healthy,aging,onek1k,Tcm_Naive_CD4,1.24429514155326e-14,2.29467415715017e-14,13.639278975398389,Inconsistent
MAZ,0.002499363555989593,0.09667439734331057,976,0.0029343356665623675,healthy,aging,onek1k,Tcm_Naive_CD4,1.6185544120377e-14,2.9340603384172904e-14,13.532530959213858,Inconsistent
MBD1,2.56149477681237e-15,0.24951637250316633,976,3.753914759121577e-14,healthy,aging,onek1k,Tcm_Naive_CD4,1.10655450927151e-25,5.9669901386033205e-25,24.224244679895754,Increase in aging
MBD2,8.546793228029421e-08,0.1703788915323107,976,1.4529548487650015e-07,healthy,aging,onek1k,Tcm_Naive_CD4,3.1535390667457303e-19,8.72342624956935e-19,18.05931290623412,Increase in aging
MBD4,4.922956100449474e-14,0.23798757616590738,976,4.023569889790435e-13,healthy,aging,onek1k,Tcm_Naive_CD4,3.21965683970379e-36,5.963364407451371e-35,34.22450865110877,Inconsistent
MBNL2,4.0776140762572705e-12,0.21953486463195568,976,1.7504908913225656e-11,healthy,aging,onek1k,Tcm_Naive_CD4,2.27083490303348e-24,1.08693895358681e-23,22.963794846773762,Increase in aging
MECP2,2.2197874653028458e-14,0.24115347512022237,976,2.0072546228802328e-13,healthy,aging,onek1k,Tcm_Naive_CD4,3.4058720154779204e-25,1.79123639332542e-24,23.746847095590347,Increase in aging
MEF2A,5.165740119218411e-08,-0.17320936387005426,976,9.14766479444927e-08,healthy,aging,onek1k,Tcm_Naive_CD4,1.55555719915729e-17,3.64102948813739e-17,16.43877580376765,Decrease in aging
MEF2D,2.1161419373563766e-10,0.2015126477036875,976,5.728409703034778e-10,healthy,aging,onek1k,Tcm_Naive_CD4,3.5159302380527e-16,7.306274543465609e-16,15.136304012596048,Inconsistent
MEOX1,5.929941500556146e-15,0.24630247154117588,976,6.96753019570688e-14,healthy,aging,onek1k,Tcm_Naive_CD4,1.5273337016869998e-28,1.12180027054942e-27,26.950084459585813,Increase in aging
MGA,4.90732121049366e-11,0.20837282274118332,976,1.556426503328213e-10,healthy,aging,onek1k,Tcm_Naive_CD4,8.94461415543049e-17,1.92444728798656e-16,15.71569398004878,Increase in aging
MLX,3.281960668289935e-05,0.13251630094314834,976,4.331780385165287e-05,healthy,aging,onek1k,Tcm_Naive_CD4,2.64415928041533e-21,9.08396656013653e-21,20.04172447317257,Increase in aging
MLXIP,3.2050075877023022e-15,-0.24866274239464364,976,4.1276612871923585e-14,healthy,aging,onek1k,Tcm_Naive_CD4,4.172203641383e-36,7.40566146345483e-35,34.13043614482694,Decrease in aging
MSC,2.2164715227402352e-10,0.20129122262766858,976,5.962027830155696e-10,healthy,aging,onek1k,Tcm_Naive_CD4,3.0891638448716796e-30,2.68568122023538e-29,28.570945537649727,Increase in aging
MTERF4,0.0959234374549211,-0.053324052754283174,976,0.10320876181858599,healthy,aging,onek1k,Tcm_Naive_CD4,4.60739012825703e-07,5.19245554136903e-07,6.284627213275437,Inconsistent
MTF2,7.079132613382117e-10,0.1956554280089195,976,1.6714618670485555e-09,healthy,aging,onek1k,Tcm_Naive_CD4,7.54227377984229e-24,3.3821143475924404e-23,22.470811713211102,Inconsistent
MXD3,5.551069381054172e-08,0.17280778279212472,976,9.789230236298852e-08,healthy,aging,onek1k,Tcm_Naive_CD4,6.771991333954121e-15,1.27086709615174e-14,13.895899864415219,Inconsistent
MXD4,2.1423224813534656e-09,0.19012062093832474,976,4.6691643824370405e-09,healthy,aging,onek1k,Tcm_Naive_CD4,8.384765578834451e-23,3.2471910332577e-22,21.488492160943075,Increase in aging
MXI1,7.19105518362182e-09,0.18387243276657103,976,1.414906691221886e-08,healthy,aging,onek1k,Tcm_Naive_CD4,1.9583875375060598e-11,3.0227285904984896e-11,10.519600846186558,Inconsistent
MYB,0.7405832015552418,-0.010610948373389894,976,0.7493996682404233,healthy,aging,onek1k,Tcm_Naive_CD4,5.90727136257929e-08,7.21059484372142e-08,7.142028906336099,Decrease in aging
MYBL1,2.2164385205330334e-09,0.18994799833379944,976,4.8060529144211186e-09,healthy,aging,onek1k,Tcm_Naive_CD4,1.10429693971834e-23,4.75182319515163e-23,22.323139726864934,Increase in aging
MYC,3.744064763047063e-09,-0.18726647036441207,976,7.650132328341355e-09,healthy,aging,onek1k,Tcm_Naive_CD4,3.3885688155702904e-09,4.38763013809405e-09,8.357769989063339,Inconsistent
MYSM1,1.5383795452582284e-09,0.19179309325604757,976,3.441112140709195e-09,healthy,aging,onek1k,Tcm_Naive_CD4,1.26638204189348e-10,1.83675421090177e-10,9.735948955828594,Inconsistent
NCOA1,1.214771469208443e-10,0.2041463802367073,976,3.512094383765907e-10,healthy,aging,onek1k,Tcm_Naive_CD4,4.8773012110404104e-14,8.62128761785567e-14,13.064427866011963,Inconsistent
NCOA2,2.815895287810399e-10,0.2001429766465932,976,7.253063620117694e-10,healthy,aging,onek1k,Tcm_Naive_CD4,9.33920606749199e-10,1.2670387849527401e-09,8.897210090852038,Inconsistent
NCOA3,0.057511448384781116,0.060820073643584716,976,0.06267273221418455,healthy,aging,onek1k,Tcm_Naive_CD4,4.17737115495117e-06,4.46005040603809e-06,5.350660233005236,Inconsistent
NFAT5,6.969607893088435e-10,0.19573221443728153,976,1.6547951701466954e-09,healthy,aging,onek1k,Tcm_Naive_CD4,2.01273033185418e-14,3.6331488193638997e-14,13.439716812402954,Inconsistent
NFATC1,2.1339070887663125e-13,0.2320352110177869,976,1.4395404963899728e-12,healthy,aging,onek1k,Tcm_Naive_CD4,2.34087153352425e-12,3.80614989802035e-12,11.419514111844807,Inconsistent
NFATC2,1.3899739759511632e-11,0.21410931441718492,976,5.0169919087790686e-11,healthy,aging,onek1k,Tcm_Naive_CD4,1.42872332002679e-21,5.0300506969538205e-21,20.29842763774798,Increase in aging
NFATC3,0.00014773166580869533,0.12117765349482008,976,0.00018686297014492713,healthy,aging,onek1k,Tcm_Naive_CD4,2.32253598586189e-07,2.68130170725519e-07,6.571654315288328,Inconsistent
NFE2L2,1.3409991159649695e-11,0.2142700720822122,976,4.955866298131409e-11,healthy,aging,onek1k,Tcm_Naive_CD4,1.2130639370919601e-10,1.76974396301772e-10,9.752089560469695,Inconsistent
NFE2L3,3.8363874649329543e-10,0.19864927888515937,976,9.590968662332385e-10,healthy,aging,onek1k,Tcm_Naive_CD4,1.03620630291493e-22,3.94128468787286e-22,21.404362193932467,Increase in aging
NFIC,2.3508721871592534e-20,0.2899202872418259,976,1.2489008494283534e-18,healthy,aging,onek1k,Tcm_Naive_CD4,3.5575953034961e-41,1.37775963571758e-39,38.86082654294133,Inconsistent
NFKB1,2.299954457964749e-06,0.15057678520620676,976,3.280136391392679e-06,healthy,aging,onek1k,Tcm_Naive_CD4,1.19924383370924e-05,1.25215164990229e-05,4.902343069905668,Inconsistent
NFKB2,3.617431965932038e-13,0.22985228163215948,976,2.329406947759267e-12,healthy,aging,onek1k,Tcm_Naive_CD4,3.9343659600705305e-15,7.51587398650244e-15,14.124020510027794,Inconsistent
NFX1,4.24813599611243e-18,0.2726555608443086,976,1.1284111239673643e-16,healthy,aging,onek1k,Tcm_Naive_CD4,1.69032858647259e-22,6.37238918440108e-22,21.1956977081571,Inconsistent
NFYC,7.973058109776977e-10,0.19506878486051651,976,1.8416030960082692e-09,healthy,aging,onek1k,Tcm_Naive_CD4,2.27366909102262e-29,1.76106005959206e-28,27.754225832502552,Increase in aging
NME2,0.0005414254559235248,0.11053415722972766,976,0.0006574451964785659,healthy,aging,onek1k,Tcm_Naive_CD4,5.2275840758431705e-15,9.89755918359641e-15,14.004471892654061,Increase in aging
NPAS2,0.12808270136991148,-0.04874213976101504,976,0.13677172884977984,healthy,aging,onek1k,Tcm_Naive_CD4,1.27108401919431e-14,2.33397324214127e-14,13.631904127235382,Decrease in aging
NR1D1,1.5033417633841059e-05,0.13805527171666818,976,1.9966257794945156e-05,healthy,aging,onek1k,Tcm_Naive_CD4,6.349104568559701e-10,8.81015813096558e-10,9.055016296492669,Increase in aging
NR1D2,4.252194121035023e-09,0.18660960588202655,976,8.605630959237546e-09,healthy,aging,onek1k,Tcm_Naive_CD4,1.71464917318659e-07,2.0067048015865e-07,6.6975165101589065,Inconsistent
NR1H2,2.607342520329183e-12,0.22147819066646812,976,1.2177149133405525e-11,healthy,aging,onek1k,Tcm_Naive_CD4,9.495988266603999e-18,2.27263539414231e-17,16.643470233880564,Inconsistent
NR2C1,7.310156302054545e-22,0.30081698183223504,976,6.213632856746364e-20,healthy,aging,onek1k,Tcm_Naive_CD4,1.8145244087364098e-22,6.78059121159396e-22,21.168732437587376,Inconsistent
NR2C2,3.543342550966647e-08,0.17529856152471773,976,6.381019424410275e-08,healthy,aging,onek1k,Tcm_Naive_CD4,1.4212070648881e-15,2.8291318207585603e-15,14.548346816525234,Inconsistent
NR3C1,1.2955525810905585e-12,0.22448166001923253,976,6.633853577873342e-12,healthy,aging,onek1k,Tcm_Naive_CD4,5.78121720783829e-16,1.17276120501862e-15,14.93079040894187,Increase in aging
NR3C2,0.03463901589127808,0.06763041980840075,976,0.03804026292969815,healthy,aging,onek1k,Tcm_Naive_CD4,1.41807598178028e-05,1.46626302970485e-05,4.8337881155729026,Inconsistent
NR4A1,6.607102922361522e-07,0.15836558219234986,976,1.0064583304672569e-06,healthy,aging,onek1k,Tcm_Naive_CD4,2.26463662212078e-07,2.62870626981867e-07,6.580257939007254,Inconsistent
NR4A2,8.278364159975252e-07,0.15698547282885275,976,1.2432172325051174e-06,healthy,aging,onek1k,Tcm_Naive_CD4,1.30519812212254e-05,1.35283309008322e-05,4.868755782506121,Inconsistent
NR4A3,1.608566677917877e-07,0.16675605684489977,976,2.5993948217304095e-07,healthy,aging,onek1k,Tcm_Naive_CD4,6.52846144878553e-07,7.28043083032104e-07,6.137842919904712,Inconsistent
PA2G4,0.6083748710800679,0.016421289291969156,976,0.6200463314365201,healthy,aging,onek1k,Tcm_Naive_CD4,2.74813394863405e-06,2.96381028384331e-06,5.528149599382634,Inconsistent
PBX4,3.488623766291866e-12,0.22021489092224053,976,1.544442813202128e-11,healthy,aging,onek1k,Tcm_Naive_CD4,1.29710964058929e-14,2.37153951455381e-14,13.62496963474405,Increase in aging
PHF1,5.739852995407842e-18,0.2716172172543945,976,1.283914485814912e-16,healthy,aging,onek1k,Tcm_Naive_CD4,8.07479791035027e-19,2.12337278383285e-18,17.672973753479248,Inconsistent
PHF19,9.268522680868197e-05,0.12479401346279875,976,0.00011864825720990915,healthy,aging,onek1k,Tcm_Naive_CD4,2.65804574833364e-14,4.7777531172579304e-14,13.320776295478296,Increase in aging
PHF20,5.289903917416337e-17,0.2638114039567624,976,1.0219132567736106e-15,healthy,aging,onek1k,Tcm_Naive_CD4,1.52943969336818e-18,3.90898399232046e-18,17.407936108043355,Inconsistent
PHF21A,5.577030811677187e-10,0.1968265388516391,976,1.3622058017027611e-09,healthy,aging,onek1k,Tcm_Naive_CD4,7.45283451870912e-17,1.61162817511172e-16,15.79273514871194,Increase in aging
PIN1,0.0005514528568797405,0.11037711139288944,976,0.0006677135731449848,healthy,aging,onek1k,Tcm_Naive_CD4,6.4300605216284e-14,1.13190321579078e-13,12.946190706226346,Increase in aging
PLAG1,3.1187916165378996e-09,-0.188205511253402,976,6.529489837579346e-09,healthy,aging,onek1k,Tcm_Naive_CD4,1.1107551017108698e-30,1.00676951772091e-29,28.997069942195996,Decrease in aging
PLSCR1,0.007653234399364666,0.08532212264401363,976,0.008886952512923452,healthy,aging,onek1k,Tcm_Naive_CD4,0.0526949378680617,0.052818925957163,1.277210434170744,Inconsistent
POU2F1,1.1636369759059575e-30,0.35671981915163403,976,1.648485715866773e-28,healthy,aging,onek1k,Tcm_Naive_CD4,1.58164210705001e-24,7.74459238624488e-24,23.111001435111113,Inconsistent
POU2F2,3.150767129341397e-06,0.1485485260873766,976,4.434026589304946e-06,healthy,aging,onek1k,Tcm_Naive_CD4,1.60292540951943e-29,1.2883891027458e-28,27.889952957119483,Increase in aging
PRDM1,1.2955388507399505e-12,0.22448170520670616,976,6.633853577873342e-12,healthy,aging,onek1k,Tcm_Naive_CD4,1.6727136073947202e-31,1.61949090170489e-30,29.79062148751207,Increase in aging
PRDM2,1.8345458266286381e-09,0.19090576620292204,976,4.0608436266519336e-09,healthy,aging,onek1k,Tcm_Naive_CD4,1.69832950054027e-10,2.44421745685863e-10,9.611860158448897,Inconsistent
PRDM8,7.506990677085807e-10,0.19536615716895905,976,1.7530060647041033e-09,healthy,aging,onek1k,Tcm_Naive_CD4,6.01022472566356e-27,3.93900882020412e-26,25.40461304672026,Increase in aging
PREB,0.22230414352138808,0.039099991455660815,976,0.2344398535895532,healthy,aging,onek1k,Tcm_Naive_CD4,7.890174148148119e-11,1.17115476902826e-10,9.931385708776086,Increase in aging
PURB,3.535543350725326e-10,0.1990448500290994,976,8.944082881299188e-10,healthy,aging,onek1k,Tcm_Naive_CD4,1.03916687859743e-23,4.51719479880109e-23,22.345131180587547,Inconsistent
RARA,2.4473310820905628e-12,0.22175195574762863,976,1.1556841220983214e-11,healthy,aging,onek1k,Tcm_Naive_CD4,4.71078023205814e-43,4.01358475771353e-41,40.39646756128604,Increase in aging
RARG,0.0001718408433198947,0.11998336793349436,976,0.0002160720663046013,healthy,aging,onek1k,Tcm_Naive_CD4,3.58906323826871e-14,6.39724242469653e-14,13.19400719130009,Increase in aging
RBCK1,5.40171157048496e-05,0.12886410085324737,976,7.063776669095718e-05,healthy,aging,onek1k,Tcm_Naive_CD4,1.9897673860591002e-10,2.82546968820392e-10,9.548909347476465,Increase in aging
RBPJ,3.6734867836914346e-10,0.19885955556590454,976,9.238058479697395e-10,healthy,aging,onek1k,Tcm_Naive_CD4,4.91736899029834e-34,6.34787633293058e-33,32.19737154260544,Increase in aging
REL,7.029962748823365e-11,0.20670756750853062,976,2.1650247596013988e-10,healthy,aging,onek1k,Tcm_Naive_CD4,8.18428852351578e-09,1.04699907237769e-08,7.980053703098072,Inconsistent
RELA,5.465821650548952e-13,0.2281295479330809,976,3.226353057615701e-12,healthy,aging,onek1k,Tcm_Naive_CD4,3.5634711704569303e-31,3.30008417090142e-30,29.481474983003373,Increase in aging
RELB,1.0393508103370635e-10,0.2048800827902818,976,3.0255074958441917e-10,healthy,aging,onek1k,Tcm_Naive_CD4,5.12692626167262e-10,7.137485579975601e-10,9.146454756160226,Inconsistent
REPIN1,0.45281656118041835,-0.024057559188634538,976,0.46372780361850074,healthy,aging,onek1k,Tcm_Naive_CD4,0.0030086632751889,0.0030300013126016,2.5185571833605636,Inconsistent
REST,6.576139941434763e-13,0.22735312385088938,976,3.828574623438047e-12,healthy,aging,onek1k,Tcm_Naive_CD4,4.5610649060374003e-26,2.6616625342081203e-25,24.574847008523935,Inconsistent
RFX3,3.787679043532734e-06,0.1473496249483898,976,5.277913421316104e-06,healthy,aging,onek1k,Tcm_Naive_CD4,2.35789534830688e-06,2.55588656076013e-06,5.592458425603305,Inconsistent
RFX7,1.2934893761597667e-07,0.16801375979775368,976,2.1225211770961423e-07,healthy,aging,onek1k,Tcm_Naive_CD4,2.9835488666384203e-15,5.857105148331641e-15,14.232316979330362,Inconsistent
RLF,2.555165009599037e-07,0.16405444627117155,976,4.00717759807967e-07,healthy,aging,onek1k,Tcm_Naive_CD4,7.6481248284015e-08,9.20367564095774e-08,7.036038695286361,Inconsistent
RORA,2.7238169201202944e-10,0.20030286929426858,976,7.058671896653202e-10,healthy,aging,onek1k,Tcm_Naive_CD4,1.21180829214656e-11,1.9049089758466298e-11,10.72012577181618,Inconsistent
RORC,0.00018469102823544413,0.11940976459890316,976,0.00023154479941021758,healthy,aging,onek1k,Tcm_Naive_CD4,1.65012109683774e-13,2.8691901520525697e-13,12.542240668466938,Increase in aging
RREB1,1.8264431940859472e-15,0.25079850896853395,976,2.7722798481661696e-14,healthy,aging,onek1k,Tcm_Naive_CD4,2.51084757396976e-15,4.95194938199592e-15,14.305223803251309,Inconsistent
RUNX1,0.00844473059180118,0.08426234082555054,976,0.009779320167617171,healthy,aging,onek1k,Tcm_Naive_CD4,3.1856440847917e-06,3.42698075788198e-06,5.465088334078781,Inconsistent
RUNX2,2.4480593365801027e-08,0.1773237995381697,976,4.465344283461561e-08,healthy,aging,onek1k,Tcm_Naive_CD4,4.7748773921385e-25,2.4507202036759102e-24,23.610706268893132,Increase in aging
RUNX3,4.048746656752444e-12,0.21956588260490897,976,1.7504908913225656e-11,healthy,aging,onek1k,Tcm_Naive_CD4,5.886041349440011e-15,1.10949274993869e-14,13.954875531351673,Increase in aging
RXRA,9.609966946122572e-11,0.20524778617371414,976,2.836274966737565e-10,healthy,aging,onek1k,Tcm_Naive_CD4,6.78452383161457e-38,1.37628912012753e-36,35.86129032330516,Increase in aging
SAFB,0.03197479008026983,0.06865795713676982,976,0.03538876506279864,healthy,aging,onek1k,Tcm_Naive_CD4,2.09659660273048e-12,3.44845618827484e-12,11.46237528723669,Inconsistent
SAFB2,3.021238141131614e-19,0.2815891243760595,976,1.07002184165078e-17,healthy,aging,onek1k,Tcm_Naive_CD4,2.6788991548939e-23,1.09731830767769e-22,21.959667374963157,Inconsistent
