gene,p_value,slope,n_samples,p_value_adj,condition,comparison,dataset,cell_type,meta_p,meta_p_adj,neg_log10_adj_pval,trend
CD4T__APP__CD4T__PTGER2,1.4752991846732449e-18,0.37048529962952337,526,7.840313005166374e-17,healthy,aging,aida,all,3.5591692919584003e-22,1.05427227665939e-20,19.97704721362063,Increase in aging
MONO__LGALS1__NK__PTPRC,0.08385984141397695,0.06965220866913027,617,0.22469084095939346,healthy,aging,aida,all,2.91253993967438e-05,0.0001173927128664,3.930358861011193,Inconsistent
CD4T__HLA-A__NK__KIR3DL1,0.2926648588568263,-0.046188152033303356,521,0.5794042093227424,healthy,aging,aida,all,0.431024191420995,0.61631165445687,0.21019961968056633,Inconsistent
CD8T__HLA-C__NK__KIR2DL1,0.03030981893229226,-0.10003336537864181,469,0.09692581491465062,healthy,aging,aida,all,0.087199676903661,0.163859452920318,0.7855284994588254,Inconsistent
MONO__HLA-A__CD8T__CD8A,0.681139521688803,-0.016534727319172386,620,1.0,healthy,aging,aida,all,0.0012738675030947,0.0037800715592723,2.422499978601154,Inconsistent
CD8T__COPA__B__CD74,0.006820080997362729,0.10908156686457128,614,0.027635731391946507,healthy,aging,aida,all,1.50770606395519e-05,6.43442161650441e-05,4.191490485286365,Increase in aging
B__TNF__NK__TNFRSF1A,0.9620255869268695,-0.0033708676450291764,202,1.0,healthy,aging,aida,all,0.999990605733847,1.0,-0.0,Inconsistent
CD8T__B2M__NK__KIR2DL3,0.7056297118034783,0.01577211520108662,576,1.0,healthy,aging,aida,all,0.204484812407032,0.334347035079136,0.47580252368130793,Inconsistent
NK__HMGB1__B__CXCR4,0.006333327865010002,-0.11024277255284093,612,0.02587626821837881,healthy,aging,aida,all,9.64845808977755e-06,4.22943793322473e-05,4.373717343905836,Inconsistent
MONO__S100A8__MONO__CD68,3.9762900944098805e-09,-0.2333657724292792,621,5.957982743895698e-08,healthy,aging,aida,all,3.5089894149185404e-09,2.54579724798293e-08,7.594176187323569,Inconsistent
CD8T__NAMPT__MONO__ADORA2A,0.22088605630751892,-0.184012869138354,46,0.47131371213405715,healthy,aging,aida,all,0.294548784310598,0.453499562953997,0.3434231271413918,Inconsistent
CD8T__HLA-A__NK__KIR2DL1,0.006592841379061126,-0.12528707634614628,469,0.026817907085421,healthy,aging,aida,all,0.0154039896894969,0.0357664064868375,1.4465246919822787,Inconsistent
B__HMGB1__CD8T__CXCR4,0.0033214270683759083,-0.11832439141018929,614,0.014825004081022861,healthy,aging,aida,all,2.75902326106357e-07,1.54492957996468e-06,5.8110913115334855,Inconsistent
NK__HLA-E__CD8T__KLRK1,0.0016041472409399728,0.12666371284981975,618,0.007857981212747731,healthy,aging,aida,all,0.0001571098675695,0.0005625836888792,3.2498128635900283,Inconsistent
CD4T__COPA__B__CD74,0.5823580065683271,-0.02221833326738527,615,0.9275341690271424,healthy,aging,aida,all,0.658756427732948,0.847093418245861,0.07206869263092355,Decrease in aging
B__HLA-DQB2__CD8T__LAG3,1.0,0.0,7,1.0,healthy,aging,aida,all,1.0,1.0,-0.0,Inconsistent
MONO__S100A8__CD4T__ITGB2,1.423443194317612e-05,-0.173197786913407,621,0.00011270069535288533,healthy,aging,aida,all,7.18692313309843e-05,0.0002731794776331,3.563551929754316,Inconsistent
CD4T__B2M__NK__KIR2DL3,0.7887568459439425,-0.011187506049253703,576,1.0,healthy,aging,aida,all,0.599152536894719,0.790423260604208,0.10214028779870322,Inconsistent
B__HLA-A__MONO__APLP2,1.88055943530598e-09,-0.23940841118381326,614,2.9938992561649295e-08,healthy,aging,aida,all,7.73882777352813e-11,6.88109624054739e-10,9.162342367971602,Inconsistent
CD8T__HLA-E__NK__KLRK1,0.004167891309241633,0.11510367540309747,618,0.017973270928994714,healthy,aging,aida,all,0.0001930215417419,0.0006766567492717,3.169631581981039,Inconsistent
MONO__APP__B__CD74,2.0890407205382244e-08,-0.22393814674152734,613,2.7754934896791123e-07,healthy,aging,aida,all,3.24723426155165e-11,3.01030642839399e-10,9.521389293978563,Inconsistent
CD4T__HLA-DPB1__MONO__CD4,8.521405651685185e-09,0.23138266527481208,605,1.2105312220961242e-07,healthy,aging,aida,all,3.1672606236033104e-09,2.31126919559157e-08,7.636149468907999,Inconsistent
NK__TGFB1__NK__CXCR4,0.0010586579621089105,-0.1323752402403124,609,0.005415724630262134,healthy,aging,aida,all,1.97382502591911e-10,1.67758371472853e-09,8.775315798468956,Inconsistent
NK__HLA-B__NK__KIR2DL3,0.5727023160043634,-0.023551072647428988,576,0.9192855298401199,healthy,aging,aida,all,0.34538974810642,0.515049472451813,0.2881510533259773,Inconsistent
MONO__TGFB1__B__CXCR4,6.776155169107297e-05,-0.16006995790014614,614,0.0004691233199081125,healthy,aging,aida,all,2.05856377462007e-06,9.98563009277912e-06,5.000624525967704,Inconsistent
NK__HLA-B__MONO__CD3D,0.9082146078778649,0.028370399758704788,19,1.0,healthy,aging,aida,all,0.0574326858858166,0.114091079837365,0.9427483093841408,Inconsistent
CD8T__RPS19__MONO__C5AR1,0.6198870982660414,0.019958547728811248,620,0.9660205827401673,healthy,aging,aida,all,0.0380600183526766,0.0797190175202925,1.0984380623065328,Inconsistent
MONO__ENTPD1__MONO__ADORA2A,0.02345925427899808,-0.3200573447741213,50,0.07795479593295494,healthy,aging,aida,all,0.111489876603938,0.201341386103649,0.6960669458811131,Inconsistent
B__COPA__B__CD74,0.505868269199441,-0.026920681939114992,613,0.8483198421285517,healthy,aging,aida,all,0.949130532373563,1.0,-0.0,Inconsistent
CD4T__HLA-C__NK__KIR2DL1,0.0048387088554347184,-0.12989872778864137,469,0.020495150410032262,healthy,aging,aida,all,0.0208403325052185,0.0466368817707304,1.3312704950208532,Decrease in aging
B__RPS19__MONO__C5AR1,0.3762824188327826,0.03576774165905984,614,0.6898021736189347,healthy,aging,aida,all,0.0506092751094485,0.10228099765761,0.9902050444794748,Inconsistent
NK__TGFB1__CD4T__CXCR4,0.12681819942672298,-0.061482061003593866,618,0.31174909789191435,healthy,aging,aida,all,0.0015082745074432,0.0044102933319281,2.355532524318746,Inconsistent
MONO__AGTRAP__B__RACK1,3.0832827405964504e-06,-0.18698981144516524,614,2.7607526793679972e-05,healthy,aging,aida,all,1.19616053701737e-05,5.17096688109583e-05,4.286428243779543,Inconsistent
MONO__HLA-E__NK__KLRC2_KLRD1,0.4318932331659715,-0.03315918477561204,564,0.7603420670631629,healthy,aging,aida,all,0.529098582789796,0.722692361649583,0.14104653544522602,Inconsistent
MONO__HLA-A__MONO__APLP2,2.8225979262365297e-07,-0.20429192668296753,621,3.1260166238544594e-06,healthy,aging,aida,all,2.57756107394444e-08,1.66708924239869e-07,6.778041150955495,Inconsistent
MONO__LRPAP1__B__SORL1,0.04112990517006831,0.10254898498846972,397,0.12544451258930414,healthy,aging,aida,all,0.0216542383483761,0.0481788305226801,1.3171437461332538,Inconsistent
B__B2M__NK__KIR2DL3,0.5586951886333296,-0.024500834423709414,572,0.9056575287325884,healthy,aging,aida,all,0.584931150876434,0.777526643995599,0.10928471980337436,Inconsistent
B__CD22__NK__PTPRC,0.26979906602875336,0.04467643241737869,612,0.5479806710900196,healthy,aging,aida,all,5.20996652862653e-07,2.76869346521278e-06,5.557725124332376,Inconsistent
NK__HMGB1__CD8T__CXCR4,0.01511853834288886,-0.09769382420966038,618,0.05429297167667478,healthy,aging,aida,all,4.82616859008989e-06,2.21446379119981e-05,4.65473141649039,Inconsistent
CD4T__COL18A1__NK__ITGA5,0.5512690209276194,0.03141861537978334,362,0.8981526814275088,healthy,aging,aida,all,0.879567555192704,1.0,-0.0,Inconsistent
CD8T__HLA-E__CD8T__CD8B,1.2219294911242128e-09,-0.24076394744478025,621,2.0058651446521246e-08,healthy,aging,aida,all,1.05926879510622e-17,1.9212679667759899e-16,15.716412058159635,Inconsistent
MONO__VIM__B__CD44,0.08446964494202018,0.06968562710610772,614,0.22607871999518228,healthy,aging,aida,all,0.0003625292526997,0.0012066631908344,2.9184139351839673,Inconsistent
MONO__B2M__NK__KIR2DL3,0.5380304489637963,-0.025732130471944885,575,0.8816395134196013,healthy,aging,aida,all,0.44266319710434,0.62953748997282,0.20097840184918864,Inconsistent
MONO__HLA-C__NK__KIR3DL1,0.46147774996336965,-0.03236338774559789,520,0.7990942660523703,healthy,aging,aida,all,0.560023313658802,0.754840255297782,0.12214494715639786,Inconsistent
B__HLA-C__NK__KIR2DL1,0.0035309372258172885,-0.13531937636032998,463,0.015618582806654078,healthy,aging,aida,all,0.0108234879897623,0.0259867534181055,1.5852479744687311,Decrease in aging
NK__HLA-A__B__APLP2,0.057450534570384376,0.07734888983171909,604,0.1646059847674456,healthy,aging,aida,all,0.297315537337992,0.456604948918862,0.34045938571370826,Inconsistent
CD4T__RPS19__MONO__C5AR1,0.22197937872094448,0.04907769043909271,621,0.4728263179387592,healthy,aging,aida,all,0.0296450865821481,0.0639118447158629,1.1944186470366758,Inconsistent
B__TNF__B__TRADD,0.8255324182380294,0.015644905571306454,201,1.0,healthy,aging,aida,all,0.998981994860865,1.0,-0.0,Inconsistent
NK__HLA-E__NK__KIR3DL1,0.2855806774386065,-0.04687094964964454,521,0.570775017380678,healthy,aging,aida,all,0.593302579896812,0.785739987017312,0.1047211446544314,Inconsistent
B__APP__B__CD74,0.10267919639414214,0.0663046562714408,607,0.26511402438431597,healthy,aging,aida,all,0.313486551447892,0.476560484830897,0.3218819710775932,Inconsistent
B__APP__CD8T__PTGER2,5.089384452867644e-19,0.35609899539148504,588,2.805618130845768e-17,healthy,aging,aida,all,5.877852577899e-23,1.8741738856664e-21,20.727190117780133,Inconsistent
NK__HLA-C__NK__KIR2DL3,0.9185980145295011,0.004267579889710208,576,1.0,healthy,aging,aida,all,0.809966591255676,0.981290599183426,0.008202361699857889,Inconsistent
MONO__LGALS1__NK__CD69,0.1861142327269991,0.053298476995072494,617,0.4132328936442267,healthy,aging,aida,all,2.13123851804699e-06,1.03281510371183e-05,4.985977419646805,Inconsistent
CD8T__HLA-B__NK__KIR2DL3,0.7433648735537507,0.013670753427249521,576,1.0,healthy,aging,aida,all,0.0653435721319214,0.128027366768062,0.892697186867842,Inconsistent
NK__HLA-B__MONO__LILRB2,0.005444585682169525,0.11177352115698827,617,0.022658678554471144,healthy,aging,aida,all,0.0003360872270742,0.0011238828715654,2.9492789475600296,Inconsistent
CD8T__HLA-B__MONO__CD3D,0.9626495254565974,-0.01152547490197382,19,1.0,healthy,aging,aida,all,0.653968899192427,0.842451958146497,0.0744548559246023,Inconsistent
CD8T__MIF__B__CD74_CXCR4,0.0001754046422743963,-0.15085980487339015,614,0.0010962048159737442,healthy,aging,aida,all,3.04063607220946e-06,1.4414227440796e-05,4.841208629529014,Inconsistent
CD4T__HLA-DPB1__CD8T__LAG3,5.21410101734536e-28,0.43142978590324277,587,9.629141053782545e-26,healthy,aging,aida,all,2.6172571823925497e-28,1.42412928859316e-26,25.846450581785,Inconsistent
CD8T__HMGB1__B__CXCR4,0.028284902582344118,-0.08852143190425853,614,0.09164060323498947,healthy,aging,aida,all,8.19544192179764e-10,6.48938027656356e-09,8.187796775513904,Inconsistent
CD4T__MIF__B__CD74_CXCR4,0.008326705612426712,-0.10631030415836108,615,0.03266562631916948,healthy,aging,aida,all,0.0001701080381034,0.0006041716756445,3.218839638876771,Inconsistent
NK__HLA-B__MONO__CD8A,0.14826610416882355,-0.4923659639173309,10,0.3513768724719601,healthy,aging,aida,all,0.0631572868012902,0.124181216703558,0.9059440893358021,Inconsistent
CD4T__HMGB1__B__CXCR4,0.0009490785686749578,-0.13295695615924644,615,0.00489584035391195,healthy,aging,aida,all,2.53690406806698e-07,1.43015109963325e-06,5.844618075632664,Inconsistent
B__HLA-A__NK__KIR3DL1,0.1426866504642213,-0.0646201091048678,516,0.340777978331459,healthy,aging,aida,all,0.374671087171933,0.55035312863342,0.25935856031516635,Inconsistent
B__HLA-DRA__CD4T__CD4,0.14216547566783244,0.05925491813014454,615,0.33985449899131664,healthy,aging,aida,all,0.0001351597982582,0.0004906526106457,3.309225886035672,Inconsistent
CD4T__COL18A1__MONO__ITGA5,0.055218939166532865,-0.10002785243035872,368,0.15927462070409149,healthy,aging,aida,all,0.2862716805067,0.442991045631079,0.35360505226973943,Inconsistent
CD4T__APP__B__CD74,0.013496375712916571,0.09973302170940908,613,0.0492334456253406,healthy,aging,aida,all,0.0042768689008975,0.0113100928250889,1.9465338306838764,Inconsistent
MONO__TGFB1__CD8T__CXCR4,0.0003444312606214715,-0.14329737895402037,620,0.001984644089087995,healthy,aging,aida,all,4.93618632071584e-05,0.000193353276381,3.71364846438671,Inconsistent
CD8T__HLA-E__CD8T__CD8A,0.01831300492556477,0.09465062998894049,621,0.06348107338580336,healthy,aging,aida,all,1.3678978874668702e-15,2.0199695647962102e-14,13.694655174088346,Increase in aging
NK__B2M__MONO__KLRD1,0.6550011192322003,0.1258252883658066,15,1.0,healthy,aging,aida,all,0.173053048116687,0.291194473570465,0.5358168715314819,Inconsistent
CD4T__HSPA4__MONO__TLR4,0.08399783884220241,-0.0698484048180181,613,0.2249789831498728,healthy,aging,aida,all,0.34759517756298,0.517721350455305,0.28590392465745407,Inconsistent
CD4T__HLA-A__NK__KIR2DL1,0.001501075945478977,-0.1461855455997403,469,0.007382455398970175,healthy,aging,aida,all,0.008178506371907,0.0202280646728096,1.6940456665186587,Inconsistent
MONO__LGALS1__CD4T__CD69,0.015596012522951995,0.0970069050971175,621,0.05564411126164998,healthy,aging,aida,all,1.52120787955549e-05,6.48099288940833e-05,4.18835845503079,Inconsistent
CD8T__TGFB1__B__CXCR4,0.5586825917750253,0.023645467557523454,614,0.9056575287325884,healthy,aging,aida,all,1.8643021416205298e-18,3.64558457849702e-17,16.438232821568413,Increase in aging
NK__RPS19__MONO__C5AR1,0.5118715974109544,0.02645562052422583,617,0.8558613603609599,healthy,aging,aida,all,0.0159838492059259,0.0369926718099237,1.4318843004661117,Inconsistent
MONO__HLA-A__NK__KIR3DL1,0.15138136739326105,-0.06300351132098134,520,0.3566998918449823,healthy,aging,aida,all,0.352811883081943,0.52471072094718,0.28008006215837106,Inconsistent
B__COL4A4__MONO__CD93,0.0007389086346156445,-0.19946942359645228,283,0.003904376311806699,healthy,aging,aida,all,0.001914981424477,0.0054654486949442,2.262374178135286,Inconsistent
MONO__VCAN__MONO__CD44,6.769192983133452e-18,-0.33640550872369684,621,3.086668430025111e-16,healthy,aging,aida,all,3.44553446566155e-21,9.17465188037325e-20,19.03741040547382,Decrease in aging
CD8T__HLA-A__B__APLP2,0.0024345549232371875,0.12292702308704398,606,0.011285392418947058,healthy,aging,aida,all,0.0063990911721492,0.0162443460485695,1.7892977674346828,Increase in aging
B__HLA-B__NK__KIR2DL3,0.5007349925104359,-0.02820960380405952,572,0.8422596776391411,healthy,aging,aida,all,0.397067336448622,0.57715420623165,0.23870813490681062,Inconsistent
CD4T__HLA-E__NK__KLRK1,0.3706916746329558,0.03607066787537545,618,0.683378936988681,healthy,aging,aida,all,3.45948629262309e-14,4.5574179949661e-13,12.341281137188428,Inconsistent
NK__B2M__CD8T__KLRC2,0.7825456790759802,-0.017034029987695758,265,1.0,healthy,aging,aida,all,0.39125338152884,0.570193428801564,0.24397779202772457,Inconsistent
B__HLA-B__MONO__CD3D,0.9025032829839382,-0.030143549743623835,19,1.0,healthy,aging,aida,all,0.145897589776657,0.252983489581553,0.596907821186238,Decrease in aging
B__MIF__B__CD74_CXCR4,0.00027593288449585454,-0.1461632374975918,615,0.0016382460984724824,healthy,aging,aida,all,2.74827629338267e-05,0.0001115804632982,3.9524118396684886,Inconsistent
NK__HLA-A__NK__KIR2DL3,0.7752552051782402,-0.01192162891288836,576,1.0,healthy,aging,aida,all,0.703569929822118,0.884498008209322,0.05330314073580079,Inconsistent
MONO__CD28__B__CD86,1.0,0.0,1,1.0,healthy,aging,aida,all,1.0,1.0,-0.0,Inconsistent
B__CD86__MONO__CD28,1.0,0.0,1,1.0,healthy,aging,aida,all,1.0,1.0,-0.0,Inconsistent
CD4T__HLA-B__NK__KIR2DL3,0.7353955519748279,-0.014111497251386815,576,1.0,healthy,aging,aida,all,0.298399227521618,0.45781996337164,0.339305273712345,Inconsistent
CD8T__HMGB1__CD8T__CXCR4,0.04890377482117034,-0.07906603118458018,621,0.1443276806248443,healthy,aging,aida,all,1.75119871597139e-10,1.5011131459165701e-09,8.823586571717247,Inconsistent
CD4T__HLA-B__MONO__CD3D,0.8683408297804287,0.04078244965313813,19,1.0,healthy,aging,aida,all,0.0748181524619155,0.143282200162337,0.8438077583216016,Inconsistent
CD4T__HMGB1__CD8T__CXCR4,0.0029950733157453322,-0.11892812077751233,621,0.013581710609828587,healthy,aging,aida,all,1.12937609273007e-06,5.65931603624299e-06,5.247236052846082,Inconsistent
NK__LGALS1__NK__PTPRC,0.003013021029403609,0.11914229137749642,618,0.013637981828556654,healthy,aging,aida,all,1.80572828688899e-06,8.82761309000615e-06,5.054156710009439,Increase in aging
NK__HLA-C__MONO__LILRB2,9.841007052416374e-06,0.17692116371258138,617,8.068315105016622e-05,healthy,aging,aida,all,3.09180095344294e-07,1.7159152519884e-06,5.765504165498198,Inconsistent
CD8T__HLA-B__MONO__LILRB2,9.037774789612316e-07,0.19573488502198313,620,8.937355069727736e-06,healthy,aging,aida,all,1.86831270063375e-12,2.0332116042114197e-11,10.691817420299943,Inconsistent
B__HLA-E__NK__KLRK1,0.45858758397434196,0.030014819419459327,612,0.795208094558325,healthy,aging,aida,all,2.7858594788811897e-12,2.9360026423745795e-11,10.53224355789487,Inconsistent
NK__ADA__CD4T__DPP4,6.439078247963966e-08,0.21742653008553142,606,8.034707942180712e-07,healthy,aging,aida,all,3.75341005839632e-07,2.051263182569e-06,5.687978614909684,Inconsistent
NK__HLA-C__MONO__CD8A,0.4491852064013532,-0.270801280154532,10,0.7829474090813583,healthy,aging,aida,all,0.202826117404053,0.332029935815791,0.4788227585444321,Inconsistent
CD8T__HLA-B__MONO__CD8A,0.14826610416882355,-0.4923659639173309,10,0.3513768724719601,healthy,aging,aida,all,0.0426352946903081,0.0880859617084946,1.0550932997415408,Inconsistent
CD4T__HLA-E__CD8T__CD8B,3.540217990111835e-11,-0.2616225774126677,621,7.1064104056946e-10,healthy,aging,aida,all,7.894855556082069e-28,4.20443052273902e-26,25.37629281974257,Inconsistent
NK__MIF__B__CD74_CXCR4,0.00036762117074140734,-0.1435444936717863,612,0.0021018711983488976,healthy,aging,aida,all,0.0001102490282676,0.0004034405230321,3.394220481816483,Inconsistent
MONO__MFNG__NK__NOTCH1,0.07763874432955327,-0.07752564759196527,519,0.21054236577180985,healthy,aging,aida,all,0.0368594405466727,0.0775613112133852,1.1103548575623328,Inconsistent
CD8T__TGFB1__CD8T__CXCR4,0.9277788992816451,0.003644576011071429,621,1.0,healthy,aging,aida,all,2.09408300058368e-17,3.7305976871608197e-16,15.42822158335447,Increase in aging
CD8T__HLA-E__CD8T__KLRK1,4.886122894754752e-06,0.18220247669215056,621,4.216564231723523e-05,healthy,aging,aida,all,0.0002828317483787,0.0009592518512086,3.0180673540072545,Increase in aging
B__HMGB1__NK__CXCR4,0.0004792092291307648,-0.14166840823450208,604,0.002653612125628905,healthy,aging,aida,all,3.0531416101202997e-12,3.1974951674188694e-11,10.495190103226136,Inconsistent
MONO__S100A9__MONO__CD36,1.1879070651508272e-12,-0.28002412986334685,621,2.886536016535908e-11,healthy,aging,aida,all,1.34627905430615e-17,2.43302272413595e-16,15.613853834792666,Inconsistent
B__TNF__CD8T__ICOS,0.10890266489794466,-0.21856563862219647,55,0.27730575167222243,healthy,aging,aida,all,,,,Decrease in aging
B__HMGB1__CD4T__CXCR4,0.060154129815194676,-0.0758403996236053,615,0.1709728960926676,healthy,aging,aida,all,1.32145748368079e-07,7.81017256588667e-07,6.107339370273226,Inconsistent
MONO__AGTRAP__CD8T__RACK1,5.536584303955146e-12,-0.2720647919325528,620,1.224513420757984e-10,healthy,aging,aida,all,3.37966413206911e-12,3.51738017570436e-11,10.453780688467992,Inconsistent
B__HLA-E__CD8T__CD8B,4.7224404746487585e-12,-0.2742067976180132,614,1.0668094124229474e-10,healthy,aging,aida,all,4.24238602825524e-27,2.0035268356080902e-25,24.698204836171904,Decrease in aging
