targetId,n_trials,pct_reached_phase3,n_reached_phase3,pct_reached_phase2,n_reached_phase2,pct_terminated,n_terminated,pct_withdrawn,n_withdrawn,pct_endpoint_primary,n_endpoint_primary,pct_endpoint_secondary,n_endpoint_secondary,pct_endpoint_either,n_endpoint_either,pct_phase1_to_phase2,n_phase1_to_phase2,targetFromSourceId
ENSG00000147262,6.0,0.0,0.0,66.7,4.0,0.0,0.0,0.0,0.0,66.7,4.0,66.7,4.0,66.7,4.0,0.0,0.0,Q8TDV5
ENSG00000147403,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P27635
ENSG00000147434,11.0,0.0,0.0,100.0,11.0,45.5,5.0,0.0,0.0,9.1,1.0,9.1,1.0,9.1,1.0,,0.0,Q15825
ENSG00000147604,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P18124
ENSG00000147684,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,Q9Y6M9
ENSG00000147873,10.0,0.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,40.0,4.0,40.0,4.0,40.0,4.0,60.0,3.0,P01569
ENSG00000147885,10.0,0.0,0.0,50.0,5.0,0.0,0.0,0.0,0.0,40.0,4.0,40.0,4.0,40.0,4.0,60.0,3.0,P05015
ENSG00000147955,56.0,21.7,13.0,58.3,35.0,6.7,4.0,1.7,1.0,33.3,20.0,35.0,21.0,35.0,21.0,0.0,0.0,Q99720
ENSG00000148053,29.0,6.2,2.0,37.5,12.0,21.9,7.0,6.2,2.0,9.4,3.0,9.4,3.0,9.4,3.0,7.7,1.0,Q16620
ENSG00000148120,6.0,0.0,0.0,33.3,2.0,33.3,2.0,0.0,0.0,16.7,1.0,16.7,1.0,16.7,1.0,0.0,0.0,Q8N6M6
ENSG00000148154,35.0,28.6,10.0,68.6,24.0,11.4,4.0,0.0,0.0,25.7,9.0,28.6,10.0,31.4,11.0,9.1,1.0,Q16739
ENSG00000148229,2225.0,14.7,405.0,67.0,1848.0,18.5,511.0,4.6,127.0,32.1,885.0,31.5,869.0,34.4,948.0,19.0,123.0,Q9NRF9
ENSG00000148303,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P62424
ENSG00000148400,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P46531
ENSG00000148408,126.0,49.3,67.0,86.8,118.0,19.9,27.0,5.9,8.0,31.6,43.0,33.1,45.0,34.6,47.0,53.8,7.0,Q00975
ENSG00000148606,2.0,0.0,0.0,50.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O14802
ENSG00000148680,19.0,27.3,6.0,59.1,13.0,22.7,5.0,0.0,0.0,27.3,6.0,27.3,6.0,27.3,6.0,0.0,0.0,P34969
ENSG00000148795,166.0,15.9,29.0,69.8,127.0,22.0,40.0,6.6,12.0,32.4,59.0,30.2,55.0,33.0,60.0,26.3,10.0,P05093
ENSG00000148926,2.0,0.0,0.0,100.0,2.0,50.0,1.0,0.0,0.0,50.0,1.0,50.0,1.0,50.0,1.0,,0.0,P35318
ENSG00000149131,19.0,36.8,7.0,89.5,17.0,10.5,2.0,0.0,0.0,73.7,14.0,68.4,13.0,73.7,14.0,50.0,1.0,P05155
ENSG00000149273,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P23396
ENSG00000149294,6.0,0.0,0.0,63.6,7.0,9.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P13591
ENSG00000149295,1480.0,67.7,1121.0,87.1,1442.0,10.6,175.0,2.7,44.0,41.7,690.0,40.8,676.0,43.5,721.0,21.6,42.0,P14416
ENSG00000149305,41.0,51.1,23.0,77.8,35.0,13.3,6.0,0.0,0.0,57.8,26.0,55.6,25.0,62.2,28.0,0.0,0.0,O95264
ENSG00000149403,132.0,58.4,97.0,87.3,145.0,10.8,18.0,3.0,5.0,45.2,75.0,45.8,76.0,47.6,79.0,21.1,4.0,Q16099
ENSG00000149452,18.0,30.0,6.0,45.0,9.0,0.0,0.0,0.0,0.0,25.0,5.0,35.0,7.0,35.0,7.0,0.0,0.0,Q8TCC7
ENSG00000149554,51.0,0.0,0.0,14.9,13.0,17.2,15.0,0.0,0.0,2.3,2.0,0.0,0.0,2.3,2.0,6.3,4.0,O14757
ENSG00000149806,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P62861
ENSG00000149968,7.0,42.9,3.0,100.0,7.0,14.3,1.0,0.0,0.0,28.6,2.0,28.6,2.0,28.6,2.0,,0.0,P08254
ENSG00000150093,14.0,0.0,0.0,60.0,9.0,33.3,5.0,0.0,0.0,20.0,3.0,20.0,3.0,20.0,3.0,0.0,0.0,P05556
ENSG00000150337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P12314
ENSG00000150594,476.0,40.1,208.0,79.4,412.0,11.0,57.0,5.4,28.0,40.3,209.0,38.9,202.0,42.4,220.0,8.0,6.0,P08913
ENSG00000150630,4.0,50.0,2.0,75.0,3.0,50.0,2.0,0.0,0.0,25.0,1.0,25.0,1.0,25.0,1.0,,0.0,P49767
ENSG00000150782,7.0,0.0,0.0,28.6,2.0,14.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q14116
ENSG00000151062,16.0,43.8,7.0,68.8,11.0,50.0,8.0,18.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,Q7Z3S7
ENSG00000151067,355.0,54.4,204.0,76.8,288.0,8.5,32.0,4.5,17.0,44.8,168.0,44.5,167.0,45.3,170.0,14.3,10.0,Q13936
ENSG00000151079,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,P17658
ENSG00000151090,40.0,36.7,18.0,75.5,37.0,8.2,4.0,4.1,2.0,26.5,13.0,22.4,11.0,26.5,13.0,0.0,0.0,P10828
ENSG00000151366,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,O95298
ENSG00000151577,675.0,59.6,433.0,85.4,621.0,9.2,67.0,3.3,24.0,39.2,285.0,38.4,279.0,41.5,302.0,24.7,24.0,P35462
ENSG00000151617,185.0,50.8,100.0,85.8,169.0,27.9,55.0,3.6,7.0,31.5,62.0,28.4,56.0,34.0,67.0,5.6,1.0,P25101
ENSG00000151623,161.0,40.6,69.0,78.8,134.0,11.8,20.0,5.9,10.0,31.2,53.0,31.8,54.0,34.1,58.0,25.9,7.0,P08235
ENSG00000151694,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,P78536
ENSG00000151834,669.0,36.0,262.0,64.7,471.0,11.1,81.0,3.4,25.0,31.2,227.0,31.2,227.0,33.8,246.0,3.2,7.0,P47869
ENSG00000151892,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P56159
ENSG00000152086,130.0,11.8,18.0,66.0,101.0,14.4,22.0,7.8,12.0,15.0,23.0,14.4,22.0,16.3,25.0,0.0,0.0,Q6PEY2
ENSG00000152256,8.0,11.1,1.0,77.8,7.0,22.2,2.0,11.1,1.0,11.1,1.0,22.2,2.0,22.2,2.0,0.0,0.0,Q15118
ENSG00000152270,145.0,34.6,56.0,82.1,133.0,13.0,21.0,3.1,5.0,30.9,50.0,33.3,54.0,35.2,57.0,0.0,0.0,Q13370
ENSG00000152402,41.0,16.7,7.0,76.2,32.0,19.0,8.0,2.4,1.0,23.8,10.0,19.0,8.0,23.8,10.0,44.4,4.0,P33402
ENSG00000152578,198.0,50.9,118.0,85.3,198.0,13.4,31.0,4.3,10.0,40.5,94.0,40.1,93.0,42.2,98.0,32.3,10.0,P48058
ENSG00000152818,3.0,0.0,0.0,33.3,1.0,33.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,P46939
ENSG00000153208,2.0,0.0,0.0,50.0,1.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Q12866
ENSG00000153253,974.0,52.0,544.0,80.0,837.0,12.5,131.0,4.3,45.0,33.3,348.0,33.7,353.0,35.7,373.0,22.1,32.0,Q9NY46
ENSG00000153956,302.0,56.8,179.0,87.9,277.0,12.1,38.0,5.4,17.0,43.8,138.0,43.2,136.0,45.7,144.0,27.8,5.0,P54289
ENSG00000154188,20.0,20.0,6.0,76.7,23.0,13.3,4.0,3.3,1.0,26.7,8.0,16.7,5.0,26.7,8.0,0.0,0.0,Q15389
ENSG00000154229,61.0,3.3,3.0,28.9,26.0,13.3,12.0,4.4,4.0,5.6,5.0,5.6,5.0,6.7,6.0,5.6,3.0,P17252
ENSG00000154269,2.0,0.0,0.0,33.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O14638
ENSG00000154589,3.0,33.3,1.0,66.7,2.0,66.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Q9Y6Y9
ENSG00000154611,14.0,5.9,1.0,23.5,4.0,47.1,8.0,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,1.0,Q8TAA3
ENSG00000154678,64.0,31.2,24.0,80.5,62.0,14.3,11.0,2.6,2.0,19.5,15.0,22.1,17.0,26.0,20.0,0.0,0.0,Q14123
ENSG00000154736,3.0,0.0,0.0,33.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,Q9UNA0
ENSG00000154928,82.0,6.6,7.0,63.2,67.0,17.9,19.0,5.7,6.0,14.2,15.0,13.2,14.0,17.0,18.0,6.7,2.0,P54762
ENSG00000155111,14.0,0.0,0.0,26.7,4.0,20.0,3.0,13.3,2.0,0.0,0.0,6.7,1.0,6.7,1.0,50.0,4.0,Q9BWU1
ENSG00000155511,206.0,48.6,118.0,86.0,209.0,14.8,36.0,4.1,10.0,39.5,96.0,39.1,95.0,41.2,100.0,32.3,10.0,P42261
ENSG00000155760,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O75084
ENSG00000156345,14.0,0.0,0.0,26.7,4.0,20.0,3.0,13.3,2.0,0.0,0.0,6.7,1.0,6.7,1.0,50.0,4.0,Q8IZL9
ENSG00000156482,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P62888
ENSG00000156486,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,Q9ULS6
ENSG00000156738,1384.0,18.8,309.0,70.6,1160.0,22.8,375.0,6.2,101.0,43.8,720.0,42.8,703.0,45.1,740.0,18.1,57.0,P11836
ENSG00000156973,64.0,31.2,24.0,80.5,62.0,14.3,11.0,2.6,2.0,19.5,15.0,22.1,17.0,26.0,20.0,0.0,0.0,O43924
ENSG00000157103,9.0,55.6,5.0,88.9,8.0,0.0,0.0,0.0,0.0,11.1,1.0,11.1,1.0,11.1,1.0,0.0,0.0,P30531
ENSG00000157184,5.0,20.0,1.0,100.0,5.0,20.0,1.0,20.0,1.0,40.0,2.0,40.0,2.0,40.0,2.0,,0.0,P23786
ENSG00000157219,16.0,31.6,6.0,52.6,10.0,21.1,4.0,0.0,0.0,31.6,6.0,31.6,6.0,31.6,6.0,0.0,0.0,P47898
ENSG00000157227,8.0,0.0,0.0,87.5,7.0,25.0,2.0,0.0,0.0,25.0,2.0,25.0,2.0,25.0,2.0,0.0,0.0,P50281
ENSG00000157240,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q9UP38
ENSG00000157388,355.0,54.4,204.0,76.8,288.0,8.5,32.0,4.5,17.0,44.8,168.0,44.5,167.0,45.3,170.0,14.3,10.0,Q01668
ENSG00000157404,1852.0,10.0,212.0,62.0,1321.0,20.2,430.0,4.7,100.0,22.8,486.0,21.1,450.0,23.8,507.0,15.8,97.0,P10721
ENSG00000157445,16.0,43.8,7.0,68.8,11.0,50.0,8.0,18.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,Q8IZS8
ENSG00000157764,721.0,10.4,85.0,55.3,450.0,22.5,183.0,6.1,50.0,20.9,170.0,20.5,167.0,22.1,180.0,18.0,47.0,P15056
ENSG00000157765,2.0,0.0,0.0,50.0,1.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O95436
ENSG00000158104,9.0,10.0,1.0,40.0,4.0,0.0,0.0,0.0,0.0,40.0,4.0,40.0,4.0,40.0,4.0,0.0,0.0,P32754
ENSG00000158125,101.0,31.7,38.0,75.8,91.0,7.5,9.0,1.7,2.0,42.5,51.0,35.8,43.0,45.0,54.0,12.0,3.0,P47989
ENSG00000158445,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,Q14721
ENSG00000158748,44.0,25.0,12.0,60.4,29.0,18.8,9.0,0.0,0.0,20.8,10.0,20.8,10.0,22.9,11.0,22.2,4.0,P50406
ENSG00000158825,4.0,0.0,0.0,40.0,2.0,20.0,1.0,60.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,P32320
ENSG00000158864,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,O75306
ENSG00000159110,694.0,48.0,351.0,86.0,629.0,11.9,87.0,4.7,34.0,40.6,297.0,38.0,278.0,41.9,306.0,35.0,28.0,P48551
ENSG00000159128,59.0,19.4,13.0,59.7,40.0,22.4,15.0,1.5,1.0,20.9,14.0,23.9,16.0,23.9,16.0,18.8,3.0,P38484
ENSG00000159131,481.0,15.2,81.0,68.9,367.0,22.7,121.0,7.5,40.0,23.6,126.0,24.2,129.0,26.1,139.0,11.9,15.0,P22102
ENSG00000159164,136.0,52.4,77.0,89.1,131.0,17.0,25.0,6.1,9.0,39.5,58.0,42.2,62.0,43.5,64.0,53.8,7.0,Q7L0J3
ENSG00000159352,8.0,0.0,0.0,0.0,0.0,66.7,6.0,11.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P55036
ENSG00000159377,14.0,5.9,1.0,23.5,4.0,47.1,8.0,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,1.0,P28070
ENSG00000159593,20.0,0.0,0.0,28.0,7.0,20.0,5.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,1.0,Q13564
ENSG00000159640,176.0,56.8,117.0,83.0,171.0,9.7,20.0,3.9,8.0,30.6,63.0,31.1,64.0,35.0,72.0,6.7,2.0,P12821
ENSG00000159899,5.0,20.0,1.0,60.0,3.0,20.0,1.0,0.0,0.0,60.0,3.0,60.0,3.0,60.0,3.0,100.0,1.0,P20594
ENSG00000159958,9.0,0.0,0.0,55.6,5.0,55.6,5.0,11.1,1.0,11.1,1.0,11.1,1.0,11.1,1.0,0.0,0.0,Q96RJ3
ENSG00000160013,117.0,52.9,64.0,82.6,100.0,20.7,25.0,7.4,9.0,28.1,34.0,27.3,33.0,28.9,35.0,27.8,5.0,P43119
ENSG00000160191,78.0,26.4,24.0,80.2,73.0,16.5,15.0,3.3,3.0,16.5,15.0,19.8,18.0,23.1,21.0,16.7,2.0,O76083
ENSG00000160194,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,P56181
ENSG00000160223,6.0,0.0,0.0,14.3,1.0,42.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O75144
ENSG00000160255,18.0,66.7,12.0,94.4,17.0,11.1,2.0,11.1,2.0,27.8,5.0,27.8,5.0,38.9,7.0,,0.0,P05107
ENSG00000160654,59.0,7.4,5.0,58.8,40.0,20.6,14.0,19.1,13.0,33.8,23.0,35.3,24.0,38.2,26.0,23.1,3.0,P09693
ENSG00000160712,268.0,55.4,155.0,81.8,229.0,14.6,41.0,3.6,10.0,45.0,126.0,44.6,125.0,46.8,131.0,12.8,5.0,P08887
ENSG00000160716,415.0,31.7,138.0,69.5,303.0,7.8,34.0,4.4,19.0,28.0,122.0,27.5,120.0,31.2,136.0,56.0,56.0,P17787
ENSG00000160752,316.0,62.0,212.0,91.2,312.0,12.0,41.0,2.0,7.0,45.9,157.0,44.2,151.0,48.2,165.0,4.5,1.0,P14324
ENSG00000160791,140.0,32.7,49.0,75.3,113.0,16.0,24.0,7.3,11.0,19.3,29.0,21.3,32.0,23.3,35.0,40.6,13.0,P51681
ENSG00000160801,108.0,56.6,64.0,88.5,100.0,6.2,7.0,1.8,2.0,52.2,59.0,52.2,59.0,52.2,59.0,16.7,2.0,Q03431
ENSG00000160808,19.0,15.8,3.0,78.9,15.0,10.5,2.0,5.3,1.0,57.9,11.0,52.6,10.0,63.2,12.0,75.0,3.0,P08590
ENSG00000160867,191.0,10.2,22.0,56.0,121.0,22.7,49.0,5.1,11.0,13.0,28.0,13.9,30.0,15.7,34.0,5.3,4.0,P22455
ENSG00000160868,497.0,47.9,246.0,78.2,402.0,9.1,47.0,2.5,13.0,46.3,238.0,45.3,233.0,47.7,245.0,57.4,58.0,P08684
ENSG00000160870,497.0,47.9,246.0,78.2,402.0,9.1,47.0,2.5,13.0,46.3,238.0,45.3,233.0,47.7,245.0,57.4,58.0,P24462
ENSG00000160882,20.0,38.1,8.0,85.7,18.0,14.3,3.0,0.0,0.0,66.7,14.0,61.9,13.0,71.4,15.0,0.0,0.0,P15538
ENSG00000160932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q16553
ENSG00000160951,17.0,41.2,7.0,76.5,13.0,35.3,6.0,11.8,2.0,17.6,3.0,23.5,4.0,23.5,4.0,0.0,0.0,P34995
ENSG00000161016,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P62917
ENSG00000161057,8.0,0.0,0.0,0.0,0.0,66.7,6.0,11.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P35998
ENSG00000161509,398.0,31.7,133.0,77.3,324.0,15.3,64.0,7.9,33.0,32.0,134.0,29.8,125.0,34.6,145.0,23.4,15.0,Q14957
ENSG00000161638,12.0,0.0,0.0,53.8,7.0,46.2,6.0,0.0,0.0,7.7,1.0,7.7,1.0,7.7,1.0,0.0,0.0,P08648
ENSG00000161955,16.0,6.2,1.0,87.5,14.0,43.8,7.0,6.2,1.0,25.0,4.0,18.8,3.0,25.0,4.0,100.0,1.0,O75888
ENSG00000161970,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P61254
ENSG00000162009,178.0,37.0,70.0,84.7,160.0,15.9,30.0,5.3,10.0,41.3,78.0,40.7,77.0,45.0,85.0,0.0,0.0,P35346
ENSG00000162244,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P47914
ENSG00000162409,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P54646
ENSG00000162434,450.0,25.4,124.0,72.4,354.0,18.8,92.0,4.7,23.0,50.1,245.0,49.9,244.0,51.7,253.0,18.2,18.0,P23458
ENSG00000162711,3.0,0.0,0.0,66.7,2.0,66.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q96P20
ENSG00000162733,90.0,10.1,10.0,67.7,67.0,22.2,22.0,6.1,6.0,29.3,29.0,28.3,28.0,31.3,31.0,19.2,5.0,Q16832
ENSG00000162736,53.0,11.1,8.0,54.2,39.0,44.4,32.0,8.3,6.0,1.4,1.0,0.0,0.0,1.4,1.0,16.7,3.0,Q92542
ENSG00000162889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P49137
ENSG00000162891,7.0,0.0,0.0,57.1,8.0,42.9,6.0,14.3,2.0,14.3,2.0,14.3,2.0,14.3,2.0,100.0,4.0,Q9NYY1
ENSG00000162975,49.0,60.7,34.0,96.4,54.0,7.1,4.0,5.4,3.0,42.9,24.0,42.9,24.0,44.6,25.0,0.0,0.0,Q9H3M0
ENSG00000162989,10.0,75.0,9.0,100.0,12.0,8.3,1.0,0.0,0.0,91.7,11.0,91.7,11.0,100.0,12.0,,0.0,P48549
ENSG00000163131,2.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P25774
ENSG00000163217,5.0,20.0,1.0,60.0,3.0,20.0,1.0,0.0,0.0,20.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,O95393
ENSG00000163235,4.0,0.0,0.0,75.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P01135
ENSG00000163251,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q13467
ENSG00000163285,639.0,35.2,246.0,64.0,447.0,11.2,78.0,3.3,23.0,31.2,218.0,30.7,214.0,33.4,233.0,3.2,7.0,Q8N1C3
ENSG00000163288,363.0,49.8,201.0,82.4,333.0,9.2,37.0,5.2,21.0,39.6,160.0,40.8,165.0,43.8,177.0,11.3,7.0,P18505
ENSG00000163359,48.0,56.2,27.0,89.6,43.0,8.3,4.0,6.2,3.0,54.2,26.0,50.0,24.0,54.2,26.0,25.0,1.0,P12111
ENSG00000163394,7.0,14.3,1.0,42.9,3.0,0.0,0.0,14.3,1.0,14.3,1.0,14.3,1.0,14.3,1.0,0.0,0.0,P32238
ENSG00000163399,67.0,14.3,10.0,28.6,20.0,5.7,4.0,8.6,6.0,7.1,5.0,5.7,4.0,7.1,5.0,0.0,0.0,P05023
ENSG00000163464,24.0,8.3,2.0,87.5,21.0,33.3,8.0,12.5,3.0,4.2,1.0,8.3,2.0,8.3,2.0,50.0,1.0,P25024
ENSG00000163485,172.0,30.4,56.0,62.5,115.0,9.8,18.0,6.0,11.0,21.2,39.0,22.8,42.0,23.9,44.0,3.8,2.0,P30542
ENSG00000163517,275.0,1.7,6.0,40.7,145.0,24.7,88.0,5.6,20.0,9.3,33.0,7.3,26.0,9.3,33.0,11.3,17.0,Q96DB2
ENSG00000163558,59.0,2.3,2.0,27.3,24.0,13.6,12.0,4.5,4.0,5.7,5.0,5.7,5.0,6.8,6.0,5.6,3.0,P41743
ENSG00000163599,432.0,7.2,34.0,52.8,249.0,22.0,104.0,8.7,41.0,20.1,95.0,20.3,96.0,21.8,103.0,32.6,45.0,P16410
ENSG00000163600,11.0,0.0,0.0,45.5,5.0,45.5,5.0,0.0,0.0,0.0,0.0,9.1,1.0,9.1,1.0,0.0,0.0,Q9Y6W8
ENSG00000163636,8.0,0.0,0.0,0.0,0.0,66.7,6.0,11.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q15008
ENSG00000163655,3.0,100.0,3.0,100.0,3.0,0.0,0.0,0.0,0.0,66.7,2.0,66.7,2.0,66.7,2.0,,0.0,P49915
ENSG00000163682,37.0,23.9,11.0,82.6,38.0,39.1,18.0,4.3,2.0,37.0,17.0,32.6,15.0,41.3,19.0,0.0,0.0,P32969
ENSG00000163823,4.0,0.0,0.0,75.0,3.0,0.0,0.0,0.0,0.0,25.0,1.0,25.0,1.0,25.0,1.0,100.0,1.0,P32246
ENSG00000163873,132.0,58.4,97.0,87.3,145.0,10.8,18.0,3.0,5.0,45.2,75.0,45.8,76.0,47.6,79.0,21.1,4.0,Q13003
ENSG00000163932,61.0,2.2,2.0,27.8,25.0,13.3,12.0,4.4,4.0,5.6,5.0,5.6,5.0,6.7,6.0,7.3,4.0,Q05655
ENSG00000164024,6.0,0.0,0.0,33.3,2.0,33.3,2.0,0.0,0.0,16.7,1.0,16.7,1.0,16.7,1.0,0.0,0.0,P53582
ENSG00000164078,8.0,0.0,0.0,25.0,2.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q04912
ENSG00000164082,24.0,15.4,4.0,65.4,17.0,26.9,7.0,7.7,2.0,15.4,4.0,11.5,3.0,15.4,4.0,0.0,0.0,Q14416
ENSG00000164116,41.0,16.7,7.0,76.2,32.0,19.0,8.0,2.4,1.0,23.8,10.0,19.0,8.0,23.8,10.0,44.4,4.0,Q02108
ENSG00000164129,9.0,22.2,2.0,100.0,9.0,0.0,0.0,0.0,0.0,22.2,2.0,22.2,2.0,22.2,2.0,,0.0,Q15761
ENSG00000164136,3.0,0.0,0.0,100.0,3.0,0.0,0.0,0.0,0.0,33.3,1.0,33.3,1.0,33.3,1.0,,0.0,P40933
ENSG00000164171,4.0,0.0,0.0,100.0,4.0,100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,P17301
ENSG00000164182,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,Q8N183
ENSG00000164258,681.0,45.6,329.0,76.2,550.0,11.5,83.0,3.7,27.0,42.7,308.0,42.9,310.0,45.2,326.0,25.2,32.0,O43181
ENSG00000164270,115.0,45.5,55.0,79.3,96.0,17.4,21.0,3.3,4.0,45.5,55.0,43.8,53.0,47.1,57.0,20.0,5.0,Q13639
ENSG00000164305,7.0,0.0,0.0,50.0,4.0,25.0,2.0,0.0,0.0,37.5,3.0,12.5,1.0,37.5,3.0,0.0,0.0,P42574
ENSG00000164307,6.0,0.0,0.0,33.3,2.0,33.3,2.0,0.0,0.0,16.7,1.0,16.7,1.0,16.7,1.0,0.0,0.0,Q9NZ08
ENSG00000164308,6.0,0.0,0.0,33.3,2.0,33.3,2.0,0.0,0.0,16.7,1.0,16.7,1.0,16.7,1.0,0.0,0.0,Q6P179
ENSG00000164342,15.0,20.0,4.0,40.0,8.0,20.0,4.0,5.0,1.0,15.0,3.0,15.0,3.0,15.0,3.0,16.7,1.0,O15455
ENSG00000164344,44.0,47.7,21.0,72.7,32.0,11.4,5.0,9.1,4.0,45.5,20.0,45.5,20.0,45.5,20.0,40.0,4.0,P03952
ENSG00000164362,12.0,0.0,0.0,46.2,6.0,0.0,0.0,15.4,2.0,23.1,3.0,23.1,3.0,23.1,3.0,0.0,0.0,O14746
ENSG00000164400,37.0,12.8,5.0,59.0,23.0,20.5,8.0,5.1,2.0,10.3,4.0,5.1,2.0,10.3,4.0,15.4,2.0,P04141
